node	degree	flag
84968	1	0
50615	3	0
5194	7	0
10868	47	0
10869	32	0
10863	1	0
5465	49	1
50619	18	0
50618	17	0
10865	13	0
942	6	0
63967	14	0
5197	1	0
78992	5	0
203522	2	0
9310	4	0
154790	2	0
63891	9	0
1615	20	0
26232	3	0
26233	2	0
26230	7	0
26231	2	0
26236	1	0
26234	4	0
26235	1	0
25972	2	0
1861	9	0
25973	1	0
3728	51	0
1869	86	0
3725	307	0
3726	40	0
3727	35	0
3720	7	0
408050	10	0
219287	1	0
162427	5	0
4931	4	0
4684	17	0
4685	3	0
4682	1	0
4683	38	0
4680	2	0
4681	4	0
79931	11	0
79930	11	0
79932	1	0
83693	1	0
4688	16	0
4689	22	0
57171	4	0
25978	22	0
2109	3	0
57172	4	0
57175	6	0
57176	15	0
2103	2	0
57178	7	0
2101	26	0
2100	80	1
2107	13	0
2104	23	0
5116	12	0
5111	221	0
5110	25	0
1610	6	0
54475	1	0
54474	37	0
54477	59	0
54476	14	0
54471	4	0
5118	3	0
6506	5	0
170961	7	0
5256	3	0
1504	5	0
1611	3	0
3767	7	0
84749	6	0
147945	2	0
10488	251	0
10489	10	0
10480	84	0
113655	2	0
10482	43	0
10483	12	0
10484	11	0
10485	7	0
10486	11	0
10487	10	0
890	56	0
891	65	0
892	80	0
894	19	0
84790	13	0
896	41	0
898	47	0
899	2	0
54617	18	0
262	4	0
282991	27	0
80306	73	0
80304	14	0
80305	1	0
80303	6	0
9885	1	0
80308	21	0
80309	3	0
1788	34	0
1789	41	0
1780	32	0
1781	8	0
1783	2	0
1785	69	0
1786	49	1
1787	25	0
6879	48	0
6878	58	0
6877	32	0
6876	14	0
6875	13	0
6874	42	0
6873	28	0
6872	81	0
6871	41	0
6870	4	0
57823	5	0
57822	4	0
57821	2	0
57820	9	0
57827	2	0
5467	32	0
23460	1	0
285733	1	0
940	18	0
7390	5	0
3804	6	0
23484	3	0
8220	160	0
30827	13	0
8224	5	0
283152	6	0
353144	16	0
675	53	0
676	1	0
677	7	0
671	1	0
672	261	0
673	52	0
283489	1	0
3803	4	0
55666	15	0
79009	10	0
387338	4	0
3802	1	0
171023	4	0
6017	3	0
171024	3	0
100293534	1	0
1473	1	0
2491	36	0
285671	2	0
285672	8	0
90834	5	0
285679	6	0
80895	2	0
8467	114	0
4641	20	0
4646	31	0
11343	18	0
2494	14	0
9851	6	0
9852	18	0
9853	7	0
9855	3	0
9856	2	0
9857	2	0
9858	2	0
9859	4	0
57447	6	0
162993	1	0
57609	2	0
133957	1	0
23172	7	0
23173	2	0
23170	3	0
1527	1	0
1520	8	0
1521	1	0
1522	8	0
1523	25	0
89884	14	0
89885	54	0
89882	8	0
1258	3	0
23148	8	0
55014	2	0
84886	1	0
158078	62	0
4116	101	0
4650	7	0
4115	16	0
146	6	1
4113	41	0
4110	88	0
4111	16	0
51025	11	0
23466	1	0
51024	11	0
51027	4	0
92346	1	0
114294	77	0
55432	4	0
197320	1	0
147	12	1
54069	6	0
55437	6	0
51028	5	0
92906	13	0
51016	1	0
56165	3	0
100294162	1	0
56163	1	0
81688	1	0
114034	30	0
9260	26	0
57466	2	0
5947	12	0
1447	16	0
10738	2	0
5940	27	0
2108	14	0
5948	1	0
5949	2	0
27086	8	0
10040	29	0
51228	1	0
23047	10	0
5150	19	0
65109	30	0
51222	10	0
51733	17	0
3346	3	0
51735	7	0
51226	5	0
51225	49	0
27089	75	0
10735	19	0
57579	1	0
56704	3	0
94086	3	0
987	3	0
25798	1	0
10730	2	0
25796	15	0
25791	12	0
25792	1	0
25793	13	0
114131	3	0
27338	3	0
27339	179	0
3344	1	0
9238	9	0
27335	82	0
27336	145	0
50511	4	0
27330	22	0
27332	15	0
27333	1	0
64419	2	0
148581	68	0
1442	9	0
6023	1	0
10071	2	0
2649	5	0
10073	16	0
10072	3	0
10075	26	0
10076	9	0
10078	12	0
2642	3	0
2643	22	0
2644	3	0
2645	21	0
2646	1	0
2647	25	0
9218	19	0
9219	83	0
23129	3	0
259230	1	0
9212	53	0
9210	4	0
9211	2	0
9217	18	0
9214	3	0
9215	1	0
54862	3	0
54860	4	0
54861	4	0
54866	4	0
54867	1	0
6955	21	0
54865	3	0
23041	4	0
54868	1	0
54869	5	0
3798	26	0
219348	1	0
55740	17	0
1440	2	0
84168	4	0
84167	1	0
84164	40	0
84162	2	0
84163	1	0
9076	14	0
9074	1	0
9075	8	0
10299	2	0
9073	3	0
9070	63	0
10295	8	0
10294	36	0
113829	1	0
113828	1	0
10291	193	0
123920	7	0
10293	17	0
9079	8	0
135927	1	0
259232	2	0
10678	9	0
3557	3	0
3556	16	0
3554	23	0
3553	16	0
3552	12	0
3551	146	1
26017	2	0
387893	30	0
147744	3	0
3559	26	0
3558	26	0
10147	4	0
84303	6	0
653240	15	0
84306	1	0
84307	8	0
84304	1	0
84305	9	0
2911	25	0
2912	6	0
2913	6	0
2914	6	0
2915	19	0
2916	1	0
2917	14	0
717	6	0
716	7	0
715	11	0
714	8	0
713	7	0
712	18	0
727738	8	0
710	11	0
10922	7	0
1524	1	0
10298	18	0
81873	4	0
100507436	3	0
1069	11	0
1068	7	0
79132	1	0
64834	2	0
79137	4	0
79139	12	0
1060	47	0
1063	17	0
1062	10	0
5304	6	0
5305	10	0
5306	13	0
1066	5	1
9993	1	0
1525	3	0
4329	43	0
55741	1	0
4321	5	0
4320	2	0
4323	31	0
4322	11	0
4325	2	0
4324	2	0
388324	32	0
4326	3	0
3140	1	0
3141	4	0
3142	1	0
3145	5	0
3146	78	0
3148	24	0
3149	1	0
9232	9	0
23126	20	0
79686	4	0
79685	3	0
91754	19	0
79682	58	0
91750	5	0
10673	6	0
23201	24	0
83659	11	0
83658	11	0
5349	7	0
118460	34	0
542767	1	0
23099	21	0
51503	175	0
23549	20	0
23548	1	0
51506	3	0
51507	1	0
51504	13	0
27133	2	0
23543	39	0
5770	73	0
23093	3	0
23092	7	0
23095	21	0
23094	2	0
23097	37	0
10921	212	0
155006	2	0
84923	1	0
25878	1	0
10297	17	0
25871	3	0
25870	2	0
25873	138	0
25875	1	0
25874	2	0
9749	6	0
23327	33	0
23326	34	0
23325	1	0
28815	1	0
23321	18	0
132228	2	0
387597	1	0
10670	5	0
9992	2	0
23328	5	0
10296	6	0
1633	16	1
441521	4	0
7412	15	0
282616	2	0
7410	24	0
7411	15	0
7416	117	0
7417	74	0
7414	95	0
7415	89	0
9132	1	0
92595	5	0
92597	8	0
92591	5	0
282618	1	0
55374	1	0
7353	27	0
16534	2	0
29104	1	0
55379	98	0
22869	1	0
6613	169	0
6612	131	0
6611	9	0
6610	1	0
374291	55	0
1635	22	0
6615	31	0
6614	3	0
200845	20	0
6619	8	0
6618	5	0
255928	5	0
10842	2	0
653404	1	0
10845	8	0
10846	21	0
10847	35	0
10848	8	0
10849	33	0
389741	10	0
84940	1	0
84941	2	0
84942	7	0
3500	61	0
3501	2	0
154754	1	0
3502	1	0
7781	6	0
6569	10	0
63948	46	0
140688	2	0
63943	3	0
63941	4	0
63940	10	0
140683	1	0
63946	1	0
51052	1	0
23002	15	0
22865	1	0
7920	21	0
727866	1	0
22864	11	0
1351	16	0
90655	3	0
2346	1	0
23209	7	0
23769	1	0
2342	9	0
257202	26	0
2348	1	0
64092	2	0
79998	1	0
1350	15	0
2674	4	0
767558	1	0
80342	30	0
3708	42	0
3709	5	0
79913	13	0
1889	6	0
2678	5	0
3702	37	0
3703	10	0
3700	2	0
1318	3	1
3706	37	0
3707	28	0
3704	18	0
3705	3	0
7001	32	0
2120	21	0
2122	11	0
2125	14	0
4669	3	0
6915	18	0
4916	20	0
4665	33	0
4914	53	1
4915	31	0
4660	5	0
4661	3	0
4663	3	0
96764	6	0
57628	2	0
57159	104	0
5274	3	0
6442	10	0
57154	90	0
57621	6	0
26191	19	0
57622	2	0
5173	1	0
5170	91	0
27079	1	0
5175	30	0
5174	27	0
54453	9	0
5178	7	0
54457	2	0
54455	1	0
133	9	0
64064	31	0
131	24	0
130	22	0
64061	8	0
81890	8	0
135	12	1
64062	2	0
116085	1	0
7003	18	0
5924	7	0
10734	2	0
23007	37	0
80017	1	0
64096	2	0
27072	5	0
9689	37	0
9688	63	0
125144	1	0
9683	1	0
9682	35	0
9685	19	0
9684	2	0
9686	3	0
246184	13	0
7399	2	0
7005	12	0
83538	11	0
83539	1	0
7257	21	0
64135	3	0
7251	93	0
7252	5	0
7253	24	0
7258	1	0
7259	4	0
89781	2	0
29106	2	0
80329	4	0
7004	19	0
89780	13	0
80325	5	0
80321	174	0
80323	1	0
6855	7	0
6854	18	0
6857	33	0
55052	88	0
6850	97	0
6853	43	0
84441	7	0
84440	8	0
84445	166	0
84444	18	0
84447	13	0
84446	12	0
83795	1	0
88	65	0
89	18	0
167838	33	0
181	4	0
81	55	0
86	88	0
87	68	0
285855	2	0
8804	6	0
8805	33	0
7006	40	0
8807	2	0
8800	1	0
8801	28	0
8802	27	0
8803	25	0
147339	3	0
8808	1	0
8809	4	0
6583	4	1
6582	1	1
6581	2	1
6580	2	1
30846	9	0
6586	2	0
8208	31	0
6584	4	1
8754	15	0
30848	2	0
30849	8	0
8202	85	0
8751	41	0
8200	8	0
7625	2	0
7621	1	0
7620	2	0
221264	1	0
4994	1	0
7629	7	0
493861	2	0
100293516	2	0
114902	4	0
114904	1	0
114907	6	0
4504	1	0
114908	1	0
7288	3	0
283150	4	0
136895	1	0
149428	10	0
50810	4	0
3948	21	0
129685	11	0
3949	21	0
8994	3	0
339403	2	0
9878	17	0
9879	143	0
9877	3	0
9874	12	0
9875	3	0
9873	10	0
9871	7	0
11155	5	0
11154	4	0
11157	17	0
11156	101	0
11151	7	0
11153	1	0
11152	3	0
57549	1	0
11159	1	0
11158	1	0
656	5	0
657	23	0
654	10	0
655	27	0
652	19	0
22954	27	0
650	21	0
170506	156	0
23150	2	0
3084	31	0
23152	16	0
1509	22	0
23154	8	0
55089	1	0
658	64	0
3082	17	0
5768	1	0
50846	3	0
7124	51	0
55049	8	0
3885	4	0
3884	15	0
3887	9	0
3886	3	0
3881	199	0
3880	47	0
3883	2	0
3882	3	0
3889	7	0
3888	8	0
91252	3	0
55746	16	0
55148	12	0
55146	1	0
55147	16	0
55144	1	0
55145	65	0
55142	4	0
5279	8	0
55140	8	0
56143	1	0
56142	2	0
56141	2	0
56140	1	0
56147	1	0
56146	1	0
56145	1	0
56144	17	0
6700	4	0
22856	6	0
145226	10	0
51715	1	0
51714	2	0
51244	1	0
51247	4	0
51246	1	0
51248	5	0
100144435	2	0
51719	12	0
96597	1	0
8323	2	0
65125	185	0
65124	1	0
65123	15	0
150221	1	0
64121	6	0
64122	1	0
2260	53	0
64651	6	0
9912	4	0
84076	14	0
22854	1	0
641518	1	0
78987	11	0
78986	9	0
140767	2	0
1291	7	0
26268	1	0
219988	3	0
27352	2	0
150082	3	0
150084	2	0
64478	2	0
732272	70	0
22852	1	0
407738	1	0
6004	19	0
6005	5	0
6002	17	0
6003	2	0
6000	15	0
6001	12	0
1297	3	0
6009	20	0
22853	9	0
57325	4	0
10636	8	0
56729	3	0
9270	11	0
9271	4	0
997	34	0
996	41	0
9274	1	0
990	33	0
10059	10	0
7392	44	0
9278	9	0
10056	71	0
10055	16	0
10054	17	0
999	105	0
998	204	0
10051	26	0
57459	42	0
221908	1	0
57863	1	0
121504	92	0
121506	5	0
2261	44	0
65003	91	0
84140	64	0
84141	3	0
84142	9	0
54840	19	0
5822	2	0
54843	5	0
84148	9	0
54845	1	0
26007	1	0
26001	12	0
26003	69	0
26002	3	0
26009	13	0
11269	85	0
9098	6	0
9099	30	0
9094	99	0
9095	1	0
51692	29	0
9097	31	0
9091	7	0
9092	165	0
9093	50	0
57054	1	0
26148	2	0
84320	1	0
84321	130	0
60686	1	0
170954	38	0
3578	1	0
22858	6	0
22859	10	0
5090	19	0
3574	2	0
157506	8	0
3576	16	0
5094	118	0
3570	12	0
5096	7	0
3572	42	0
4496	2	0
2664	22	0
2665	20	0
2662	1	0
2660	4	0
2661	47	0
137872	22	0
60682	5	0
2668	7	0
2669	50	0
570	6	0
56895	6	0
720	12	0
2938	3	1
2939	2	0
2936	15	0
2937	10	0
2934	38	0
2935	25	0
2932	255	0
56897	8	0
2931	58	0
5326	2	0
5327	29	0
5324	3	0
5325	5	0
5322	2	0
64755	1	0
5320	11	1
5321	36	0
56891	15	0
64754	11	0
219771	9	0
5328	23	0
337879	5	0
246243	1	0
50507	1	0
10630	1	0
129446	1	0
401135	3	0
1743	33	0
1838	38	0
11094	2	0
23532	2	0
11096	2	0
11097	6	0
11091	98	0
11092	9	0
11093	2	0
56899	9	0
11098	25	0
11099	6	0
2161	10	0
10659	5	0
3169	8	0
3164	94	0
3162	12	0
3163	39	0
3161	6	0
85019	2	0
343069	1	0
4983	3	0
10841	11	0
731	4	0
730	3	0
29785	1	0
4982	7	0
735	3	0
29781	11	0
29780	3	0
10272	5	0
2150	11	0
29789	7	0
23521	218	0
23520	1	0
23523	15	0
23522	13	0
23524	170	0
375056	7	0
375057	1	0
23529	4	0
23528	15	0
126626	15	0
144404	1	0
51528	1	0
51529	16	0
11262	1	0
577	2	0
51520	21	0
51522	3	0
51523	6	0
2006	22	0
51527	3	0
25855	35	0
85012	1	0
25853	3	0
25852	7	0
25851	10	0
728071	9	0
196477	7	0
4050	7	0
196472	7	0
374454	5	0
65010	1	0
10844	9	0
8567	12	0
8566	10	0
8565	9	0
8564	4	0
8563	132	0
8562	13	0
284802	1	0
8560	13	0
27185	110	0
27258	97	0
27183	15	0
8569	39	0
123016	1	0
10654	11	0
402665	13	0
7471	10	0
7472	4	0
7473	2	0
7474	4	0
7475	1	0
7476	3	0
7477	2	0
55353	4	0
55352	27	0
283	8	0
51388	7	0
51389	4	0
55355	18	0
11172	1	0
55605	1	0
55607	12	0
51380	13	0
55600	3	0
55603	17	0
55602	1	0
6638	34	0
389015	2	0
11170	28	0
131450	1	0
6631	149	0
126298	1	0
6633	157	0
6632	152	0
6635	132	0
6634	152	0
6637	138	0
6636	135	0
26580	7	0
84929	1	0
26585	1	0
26586	4	0
84922	3	0
26589	77	0
55502	3	0
84926	1	0
6483	17	0
131474	2	0
50650	6	0
11179	13	0
9600	6	0
11178	3	0
65243	1	0
2909	10	0
59286	6	0
9159	8	0
2319	10	0
4707	54	0
4706	53	0
4705	54	0
4704	57	0
4703	12	0
4702	53	0
4701	56	0
4700	57	0
2328	1	1
4709	54	0
4708	53	0
100132285	4	0
388646	12	0
51301	4	0
200261	2	0
3760	9	0
3761	14	0
3762	9	0
3763	10	0
3764	6	0
3765	8	0
3766	6	0
221981	2	0
3768	17	0
3769	2	0
2862	4	0
375035	1	0
85313	2	0
286	16	0
1562	2	1
4649	4	0
130271	1	0
4642	12	0
4643	2	0
4640	12	0
2492	18	0
2495	28	0
4647	13	0
4644	17	0
4645	13	0
63920	7	0
63923	1	0
63922	15	0
63925	7	0
63926	1	0
63929	2	0
63928	5	0
57606	2	0
57605	3	0
5159	84	1
5158	21	0
122622	4	0
10965	1	0
5151	19	0
164832	1	0
474168	1	0
116449	2	0
5155	17	0
5154	13	0
5156	36	1
115	24	0
114	27	0
117	4	0
116	8	0
111	33	0
54407	1	0
113	25	0
112	28	0
25979	2	0
119	19	0
118	32	0
84775	3	0
53832	6	0
53834	1	0
90780	2	0
55958	5	0
352954	11	0
80129	1	0
85406	9	0
85407	4	0
80124	18	0
80125	90	0
85403	31	0
2313	18	0
23640	11	0
7272	18	0
7273	45	0
7270	6	0
7276	56	0
7277	115	1
7274	1	0
7275	10	0
7278	41	0
1617	10	0
54431	3	0
162333	4	0
54433	9	0
80349	17	0
54434	13	0
54437	7	0
7029	12	0
54438	9	0
163732	11	0
80346	1	0
80347	9	0
80344	6	0
80345	2	0
6833	5	1
6832	1	0
6830	22	0
6837	34	0
6836	7	0
6835	6	0
6839	55	0
6838	3	0
10556	12	0
10557	15	0
10554	5	0
10555	4	0
10552	3	0
10553	4	0
10550	6	0
10551	14	0
390616	1	0
90410	26	0
10558	10	0
84231	12	0
388531	1	0
116840	5	0
8822	4	0
8820	12	0
116841	9	0
8826	47	0
8825	21	0
54386	23	0
8828	8	0
8829	22	0
10913	8	0
160418	1	0
8778	4	0
116844	1	0
989	16	0
8772	55	0
8773	43	0
84888	1	0
8771	5	0
8777	32	0
8774	3	0
8775	24	0
728294	1	0
54467	1	0
116832	1	0
7644	4	0
55161	67	0
7030	49	0
114928	34	0
7031	8	0
7032	4	0
84467	12	0
84466	24	0
84465	1	0
84464	153	0
1748	113	0
1749	11	0
255488	7	0
84460	5	0
1487	87	0
1746	10	0
1747	1	0
1740	45	0
1741	57	0
1742	114	0
7035	13	0
51530	10	0
10318	62	0
10235	5	0
7291	13	0
5630	6	0
7037	32	0
7292	2	0
5494	20	0
9130	3	0
7922	5	0
338599	1	0
1489	4	0
7295	22	0
58516	3	0
58517	133	0
11171	53	0
3305	41	0
58512	16	0
58513	7	0
58510	9	0
121278	8	0
7297	41	0
7469	9	0
1298	5	0
1299	3	0
23743	6	0
58495	1	0
10647	1	0
1292	3	0
1293	8	0
1290	6	0
5493	25	0
1296	2	0
57007	1	0
1294	17	0
1295	26	0
9138	27	0
10314	2	0
10640	33	0
399947	8	0
10641	3	0
55164	3	0
55165	57	0
55166	13	0
55167	8	0
55160	5	0
219738	2	0
55163	1	0
5634	14	0
5635	15	0
5636	1	0
55168	77	0
5631	15	0
8480	54	0
8481	9	0
8482	7	0
8487	149	0
7464	9	0
